"","Sample.name","Sample.collection.time","Glycan.type","mass","Composition: dHex-HexNAc-NeuAc-Hex","Intensity","Rsquared"
"2037","P33","24plus1","Core 2",1331.6308,"2-2-0-2",2.80394853585549,0.526678832515911
"11103","P33","24plus1","Core 2",1344.6262,"0-2-1-2",2.96116478699707,0.866461421264467
"1539","P33","24plus1","Core 2",1361.6414,"1-2-0-3",2.33460006871437,0.647972886753572
"1437","P33","24plus1","Core 2",1402.668,"1-3-0-2",1.68142784764485,0.00927555943946431
"3337","P33","24plus1","Core 2",1432.6786,"0-3-0-3",1.55413300648125,0.411324454828269
"28637","P33","24plus1","Polyhexose",1497.6986,"0-0-0-7",1.35317311369254,0.0918667182688365
"28107","P33","24plus1","Core 2",1505.72,"3-2-0-2",1.37302983791096,0.098370854791566
"1637","P33","24plus1","Core 2",1518.7154,"1-2-1-2",2.85204141336321,0.928427225513143
"2337","P33","24plus1","Core 2",1535.7306,"2-2-0-3",1.06266856307034,6.65797019567955e-05
"2154","P33","24plus1","Core 2",1576.7572,"2-3-0-2",1.06317119941339,0.0623540225241911
"3637","P33","24plus1","Core 2",1606.7678,"1-3-0-3",1.04581555828341,0.177516408877836
"2537","P33","24plus1","Core 2",1692.8046,"2-2-1-2",0.829398628611606,0.265445321093932
"28737","P33","24plus1","Polyhexose",1701.7984,"0-0-0-8",0.937721678504074,0.000180715820027645
"1241","P33","24plus1","Core 2",1705.8,"0-2-2-2",0.858619244956595,0.000180715820027645
"3153","P33","24plus1","Core 2",1709.8198,"3-2-0-3",0.76907309505712,0.000180715820027645
"1837","P33","24plus1","Core 2",1722.8152,"1-2-1-3",0.918355259994208,0.0662330944320504
"2437","P33","24plus1","Core 2",1739.8304,"2-2-0-4",0.840209289567701,0.0372031642320079
"2966","P33","24plus1","Core 2",1750.8464,"3-3-0-2",0.863838740927456,0.0065732654010739
"1737","P33","24plus1","Core 2",1763.8418,"1-3-1-2",0.7902050711693,0.261267574866516
"4337","P33","24plus1","Core 2",1780.857,"2-3-0-3",0.78900790991303,0.335288181907421
"3437","P33","24plus1","Core 2",1793.8524,"0-3-1-3",0.68518890913158,0.0147552226537697
"3837","P33","24plus1","Core 2",1810.8676,"1-3-0-4",0.73289396973256,0.161759747394935
"2239","P33","24plus1","Core 2",1821.8836,"2-4-0-2",0.807808050764391,0.622477033749353
"3737","P33","24plus1","Core 2",1851.8942,"1-4-0-3",0.648340480439076,0.122366223835472
"1937","P33","24plus1","Core 2",1879.8892,"1-2-2-2",0.515756220400678,0.0208551762217189
"6537","P33","24plus1","Core 2",1881.9048,"0-4-0-4",0.536274433840296,0.0208551762217189
"2737","P33","24plus1","Core 2",1896.9044,"2-2-1-3",0.611658460182119,0.736655648599276
"28837","P33","24plus1","Polyhexose",1905.8982,"0-0-0-9",0.66190875054466,0.0579488002937283
"3239","P33","24plus1","Core 2",1913.9196,"3-2-0-4",0.638054276769128,0.497378973973733
"2637","P33","24plus1","Core 2",1937.931,"2-3-1-2",0.595333680342151,0.032339732582866
"5239","P33","24plus1","Core 2",1954.9462,"3-3-0-3",0.559401430770775,0.0894792041894806
"3937","P33","24plus1","Core 2",1967.9416,"1-3-1-3",0.606293813510627,0.748572965750585
"4637","P33","24plus1","Core 2",1984.9568,"2-3-0-4",0.540675631354502,0.003645939797324
"3037","P33","24plus1","Core 2",1995.9728,"3-4-0-2",0.512980483674862,0.199989673961551
"4437","P33","24plus1","Core 2",2025.9834,"2-4-0-3",0.625275159050315,0.359442283315589
"6837","P33","24plus1","Core 2",2055.994,"1-4-0-4",0.535704971147607,0.324505327246449
"28937","P33","24plus1","Polyhexose",2109.998,"0-0-0-10",0.50100937572402,0.00196609725255433
"6037","P33","24plus1","Core 2",2129.0354,"4-3-0-3",0.57561426949976,0.27441242694646
"4837","P33","24plus1","Core 2",2142.0308,"2-3-1-3",0.420833748922456,0.156056706663871
"3537","P33","24plus1","Core 2",2155.0262,"0-3-2-3",0.469482754240548,0.0678735899028612
"5537","P33","24plus1","Core 2",2159.046,"3-3-0-4",0.541365170756507,0.0678735899028612
"4153","P33","24plus1","Core 2",2172.0414,"1-3-1-4",0.583571810633251,0.063862617187482
"4737","P33","24plus1","Core 2",2189.0566,"2-3-0-5",0.445179931279875,0.0213163869525176
"5337","P33","24plus1","Core 2",2200.0726,"3-4-0-3",0.545894301363888,0.248413744855165
"4037","P33","24plus1","Core 2",2213.068,"1-4-1-3",0.4673653030145,0.0104211082199563
"7537","P33","24plus1","Core 2",2230.0832,"2-4-0-4",0.465754222378402,0.289442138667998
"6637","P33","24plus1","Core 2",2243.0786,"0-4-1-4",0.403674719462724,1.59752048792489e-05
"7037","P33","24plus1","Core 2",2260.0938,"1-4-0-5",0.4408313874478,0.00882288899604875
"4537","P33","24plus1","Core 2",2271.1098,"2-5-0-3",0.534010212603367,0.00336074566123278
"6937","P33","24plus1","Core 2",2301.1204,"1-5-0-4",0.510666258003302,0.671092925664619
"29037","P33","24plus1","Polyhexose",2314.0978,"0-0-0-11",0.33697298044809,0.0843588281178879
"5737","P33","24plus1","Core 2",2316.12,"3-3-1-3",0.262943660882135,0.0843588281178879
"4239","P33","24plus1","Core 2",2329.1154,"1-3-2-3",0.374315726503665,0.0593650502281314
"10637","P33","24plus1","Core 2",2331.131,"0-5-0-5",0.198299441769608,0.0593650502281314
"6337","P33","24plus1","Core 2",2333.1352,"4-3-0-4",0.378151004619282,0.0593650502281314
"5037","P33","24plus1","Core 2",2346.1306,"2-3-1-4",0.420374316894977,0.0179476191229029
"5637","P33","24plus1","Core 2",2363.1458,"3-3-0-5",0.369178003263032,0.406053169208726
"6153","P33","24plus1","Core 2",2374.1618,"4-4-0-3",0.50906882329994,0.374189645498154
"4937","P33","24plus1","Core 2",2387.1572,"2-4-1-3",0.409269834601496,0.205720094690712
"8437","P33","24plus1","Core 2",2404.1724,"3-4-0-4",0.364145513685094,0.00928164571719094
"7153","P33","24plus1","Core 2",2417.1678,"1-4-1-4",0.39104886671586,0.0507313985829258
"7837","P33","24plus1","Core 2",2434.183,"2-4-0-5",0.450615658925537,0.738045551149898
"5437","P33","24plus1","Core 2",2445.199,"3-5-0-3",0.388563559785413,0.559258692554093
"7637","P33","24plus1","Core 2",2475.2096,"2-5-0-4",0.324344436040602,0.00877067139090455
"5153","P33","24plus1","Core 2",2503.2046,"2-3-2-3",0,0
"10937","P33","24plus1","Core 2",2505.2202,"1-5-0-5",0,0
"29138","P33","24plus1","Polyhexose",2518.1976,"0-0-0-12",0,0
"5937","P33","24plus1","Core 2",2520.2198,"3-3-1-4",0,0
"6437","P33","24plus1","Core 2",2537.235,"4-3-0-5",0,0
"5837","P33","24plus1","Core 2",2561.2464,"3-4-1-3",0,0
"9337","P33","24plus1","Core 2",2578.2616,"4-4-0-4",0,0
"8037","P33","24plus1","Core 2",2591.257,"2-4-1-4",0,0
"6737","P33","24plus1","Core 2",2604.2524,"0-4-2-4",0,0
"8737","P33","24plus1","Core 2",2608.2722,"3-4-0-5",0,0
"6239","P33","24plus1","Core 2",2619.2882,"4-5-0-3",0,0
"7337","P33","24plus1","Core 2",2621.2676,"1-4-1-5",0,0
"7937","P33","24plus1","Core 2",2638.2828,"2-4-0-6",0,0
"8537","P33","24plus1","Core 2",2649.2988,"3-5-0-4",0,0
"7239","P33","24plus1","Core 2",2662.2942,"1-5-1-4",0,0
"11637","P33","24plus1","Core 2",2679.3094,"2-5-0-5",0,0
"10737","P33","24plus1","Core 2",2692.3048,"0-5-1-5",0,0
"11140","P33","24plus1","Core 2",2709.32,"1-5-0-6",0,0
"7737","P33","24plus1","Core 2",2720.336,"2-6-0-4",0,0
"29237","P33","24plus1","Polyhexose",2722.2974,"0-0-0-13",0,0
"11037","P33","24plus1","Core 2",2750.3466,"1-6-0-5",0,0
"10140","P33","24plus1","Core 2",2752.3508,"5-4-0-4",0,0
"8937","P33","24plus1","Core 2",2765.3462,"3-4-1-4",0,0
"7437","P33","24plus1","Core 2",2778.3416,"1-4-2-4",0,0
"15637","P33","24plus1","Core 2",2780.3572,"0-6-0-6",0,0
"9637","P33","24plus1","Core 2",2782.3614,"4-4-0-5",0,0
"8239","P33","24plus1","Core 2",2795.3568,"2-4-1-5",0,0
"8837","P33","24plus1","Core 2",2812.372,"3-4-0-6",0,0
"9437","P33","24plus1","Core 2",2823.388,"4-5-0-4",0,0
"8153","P33","24plus1","Core 2",2836.3834,"2-5-1-4",0,0
"12537","P33","24plus1","Core 2",2853.3986,"3-5-0-5",0,0
"11238","P33","24plus1","Core 2",2866.394,"1-5-1-5",0,0
"11937","P33","24plus1","Core 2",2883.4092,"2-5-0-6",0,0
"8637","P33","24plus1","Core 2",2894.4252,"3-6-0-4",0,0
"11737","P33","24plus1","Core 2",2924.4358,"2-6-0-5",0,0
"29337","P33","24plus1","Polyhexose",2926.3972,"0-0-0-14",0,0
"9837","P33","24plus1","Core 2",2939.4354,"4-4-1-4",0,0
"8337","P33","24plus1","Core 2",2952.4308,"2-4-2-4",0,0
"15937","P33","24plus1","Core 2",2954.4464,"1-6-0-6",0,0
"10437","P33","24plus1","Core 2",2956.4506,"5-4-0-5",0,0
"9140","P33","24plus1","Core 2",2969.446,"3-4-1-5",0,0
"9737","P33","24plus1","Core 2",2986.4612,"4-4-0-6",0,0
"10238","P33","24plus1","Core 2",2997.4772,"5-5-0-4",0,0
"1204","P34","14plus4","Core 1",534.2262,"0-1-0-1",871.689937525678,0.999996570043704
"28338","P34","14plus4","STn",691.3002,"0-1-1-0",398.229207064065,0.97729553855319
"4154","P34","14plus4","Core 1",708.3154,"1-1-0-1",314.911554310052,0.999980943197548
"2155","P34","14plus4","Core 1",895.4,"0-1-1-1",160.963670161982,0.69621933884577
"6154","P34","14plus4","Core 1",912.4152,"1-1-0-2",198.957317135075,0.206851188878657
"5154","P34","14plus4","Core 1",953.4418,"1-2-0-1",18.6172233869737,0.0841179018316587
"1085","P34","14plus4","Core 2",983.4524,"0-2-0-2",143.097836671717,0.988091308756604
"7154","P34","14plus4","Core 1",1069.4892,"1-1-1-1",8.14180942844734,0.0432904775589425
"28438","P34","14plus4","Polyhexose",1089.499,"0-0-0-5",9.55462419502793,0.0635484908157626
"1339","P34","14plus4","Core 2",1157.5416,"1-2-0-2",93.0404285452751,0.993563600852703
"3154","P34","14plus4","Core 1",1256.5738,"0-1-2-1",11.0499388632522,0.988750163721619
"995","P34","14plus4","Core 1",1273.589,"1-1-1-2",4.27390654266055,0.879783150698305
"28538","P34","14plus4","Polyhexose",1293.5988,"0-0-0-6",2.86550991217191,0.0134678059663398
"8154","P34","14plus4","Core 1",1314.6156,"1-2-1-1",2.86514194525569,0.782043146270513
"2038","P34","14plus4","Core 2",1331.6308,"2-2-0-2",32.1021697460377,0.984364380374233
"11104","P34","14plus4","Core 2",1344.6262,"0-2-1-2",20.4522677284885,0.969810890889101
"1540","P34","14plus4","Core 2",1361.6414,"1-2-0-3",2.92017312143638,0.745337812779322
"1438","P34","14plus4","Core 2",1402.668,"1-3-0-2",2.12287540400456,0.257545376059341
"3338","P34","14plus4","Core 2",1432.6786,"0-3-0-3",6.55393290300779,0.954864382779332
"28638","P34","14plus4","Polyhexose",1497.6986,"0-0-0-7",1.34495967500302,0.130806444776421
"28108","P34","14plus4","Core 2",1505.72,"3-2-0-2",3.67435990013566,0.933441125407476
"1638","P34","14plus4","Core 2",1518.7154,"1-2-1-2",6.78999271694793,0.994049015692122
"2338","P34","14plus4","Core 2",1535.7306,"2-2-0-3",1.79711843223275,0.943860844823777
"2156","P34","14plus4","Core 2",1576.7572,"2-3-0-2",1.22149532671434,0.845881671827672
"3638","P34","14plus4","Core 2",1606.7678,"1-3-0-3",3.30653595779967,0.92064732872271
"2538","P34","14plus4","Core 2",1692.8046,"2-2-1-2",2.12576337298375,0.987631387394588
"28738","P34","14plus4","Polyhexose",1701.7984,"0-0-0-8",0.986444980428827,0.423563800449022
"1242","P34","14plus4","Core 2",1705.8,"0-2-2-2",0.862998914035621,0.423563800449022
"3155","P34","14plus4","Core 2",1709.8198,"3-2-0-3",0.822505231792117,0.423563800449022
"1838","P34","14plus4","Core 2",1722.8152,"1-2-1-3",0.942094070510076,0.207633118607094
"2438","P34","14plus4","Core 2",1739.8304,"2-2-0-4",0.918884086911956,0.133551886054957
"2967","P34","14plus4","Core 2",1750.8464,"3-3-0-2",1.00271365281375,0.333109369383749
"1738","P34","14plus4","Core 2",1763.8418,"1-3-1-2",0.816611103464738,0.135134469411474
"4338","P34","14plus4","Core 2",1780.857,"2-3-0-3",1.88749114926276,0.998467352341731
"3438","P34","14plus4","Core 2",1793.8524,"0-3-1-3",0.801542234951683,0.290031175128836
"3838","P34","14plus4","Core 2",1810.8676,"1-3-0-4",0.822061036190368,0.133278543958645
"2240","P34","14plus4","Core 2",1821.8836,"2-4-0-2",0.803196580073327,0.775200916852018
"3738","P34","14plus4","Core 2",1851.8942,"1-4-0-3",0.650623928199134,0.105526336895839
"1938","P34","14plus4","Core 2",1879.8892,"1-2-2-2",0.475841913155985,0.0193821592180873
"6538","P34","14plus4","Core 2",1881.9048,"0-4-0-4",0.585351490640517,0.0193821592180873
"2738","P34","14plus4","Core 2",1896.9044,"2-2-1-3",0.609620467527667,0.0382464174212183
"28838","P34","14plus4","Polyhexose",1905.8982,"0-0-0-9",0.558705025275513,0.00145663395776142
"3240","P34","14plus4","Core 2",1913.9196,"3-2-0-4",0.642267689834215,0.219313827608488
"2638","P34","14plus4","Core 2",1937.931,"2-3-1-2",0.579506531961014,0.498066392044859
"5240","P34","14plus4","Core 2",1954.9462,"3-3-0-3",0.8287304024027,0.361505113711683
"3938","P34","14plus4","Core 2",1967.9416,"1-3-1-3",0.660689808001704,0.123976640705813
"4638","P34","14plus4","Core 2",1984.9568,"2-3-0-4",0.565452808560391,0.350428782183525
"3038","P34","14plus4","Core 2",1995.9728,"3-4-0-2",0.47568495441722,0.124591776017903
"4438","P34","14plus4","Core 2",2025.9834,"2-4-0-3",0.63357108876074,0.574385765584857
"6838","P34","14plus4","Core 2",2055.994,"1-4-0-4",0.562696753413072,0.253135922491323
"28938","P34","14plus4","Polyhexose",2109.998,"0-0-0-10",0.628709758873733,0.398004859469443
"6038","P34","14plus4","Core 2",2129.0354,"4-3-0-3",0.507514482446128,0.000746672859627088
"4838","P34","14plus4","Core 2",2142.0308,"2-3-1-3",0.541388416932428,0.401941962742666
"3538","P34","14plus4","Core 2",2155.0262,"0-3-2-3",0.400842149192741,0.118332425761877
"5538","P34","14plus4","Core 2",2159.046,"3-3-0-4",0.503928045398886,0.118332425761877
"4155","P34","14plus4","Core 2",2172.0414,"1-3-1-4",0.448150884956214,0.000146285649693583
"4738","P34","14plus4","Core 2",2189.0566,"2-3-0-5",0.520286495636214,0.00146367585885474
"5338","P34","14plus4","Core 2",2200.0726,"3-4-0-3",0.528742702529462,0.323944422685348
"4038","P34","14plus4","Core 2",2213.068,"1-4-1-3",0.484932550875291,0.149487466033764
"7538","P34","14plus4","Core 2",2230.0832,"2-4-0-4",0.508347113550576,0.230999398595062
"6638","P34","14plus4","Core 2",2243.0786,"0-4-1-4",0.416506953896548,0.408142488666821
"7038","P34","14plus4","Core 2",2260.0938,"1-4-0-5",0.561738096915099,0.307187934498851
"4538","P34","14plus4","Core 2",2271.1098,"2-5-0-3",0.484294651105927,0.00419144015145937
"6938","P34","14plus4","Core 2",2301.1204,"1-5-0-4",0.478754375769533,0.174426029048997
"29038","P34","14plus4","Polyhexose",2314.0978,"0-0-0-11",0.272000917538125,0.000151066848385591
"5738","P34","14plus4","Core 2",2316.12,"3-3-1-3",0.261353487509574,0.000151066848385591
"4240","P34","14plus4","Core 2",2329.1154,"1-3-2-3",0.277699401535782,0.00931322540427465
"10638","P34","14plus4","Core 2",2331.131,"0-5-0-5",0.15374376519341,0.00931322540427465
"6338","P34","14plus4","Core 2",2333.1352,"4-3-0-4",0.310724831764857,0.00931322540427465
"5038","P34","14plus4","Core 2",2346.1306,"2-3-1-4",0.430165917666637,0.16424120610717
"5638","P34","14plus4","Core 2",2363.1458,"3-3-0-5",0.376642405216443,0.108662629650071
"6155","P34","14plus4","Core 2",2374.1618,"4-4-0-3",0.38090254089805,0.540532565398722
"4938","P34","14plus4","Core 2",2387.1572,"2-4-1-3",0.412898336650144,0.0497867210042058
"8438","P34","14plus4","Core 2",2404.1724,"3-4-0-4",0.345799292219854,0.00347073776688878
"7155","P34","14plus4","Core 2",2417.1678,"1-4-1-4",0.351643152442164,0.00338008042284013
"7838","P34","14plus4","Core 2",2434.183,"2-4-0-5",0.302845315129923,0.0827216740232734
"5438","P34","14plus4","Core 2",2445.199,"3-5-0-3",0.385690294608214,0.00543139110573109
"7638","P34","14plus4","Core 2",2475.2096,"2-5-0-4",0.267672269417987,0.237371880131857
"5155","P34","14plus4","Core 2",2503.2046,"2-3-2-3",0,0
"10938","P34","14plus4","Core 2",2505.2202,"1-5-0-5",0,0
"29139","P34","14plus4","Polyhexose",2518.1976,"0-0-0-12",0,0
"5938","P34","14plus4","Core 2",2520.2198,"3-3-1-4",0,0
"6438","P34","14plus4","Core 2",2537.235,"4-3-0-5",0,0
"5838","P34","14plus4","Core 2",2561.2464,"3-4-1-3",0,0
"9338","P34","14plus4","Core 2",2578.2616,"4-4-0-4",0,0
"8038","P34","14plus4","Core 2",2591.257,"2-4-1-4",0,0
"6738","P34","14plus4","Core 2",2604.2524,"0-4-2-4",0,0
"8738","P34","14plus4","Core 2",2608.2722,"3-4-0-5",0,0
"6240","P34","14plus4","Core 2",2619.2882,"4-5-0-3",0,0
"7338","P34","14plus4","Core 2",2621.2676,"1-4-1-5",0,0
"7938","P34","14plus4","Core 2",2638.2828,"2-4-0-6",0,0
"8538","P34","14plus4","Core 2",2649.2988,"3-5-0-4",0,0
"7240","P34","14plus4","Core 2",2662.2942,"1-5-1-4",0,0
"11638","P34","14plus4","Core 2",2679.3094,"2-5-0-5",0,0
"10738","P34","14plus4","Core 2",2692.3048,"0-5-1-5",0,0
"11141","P34","14plus4","Core 2",2709.32,"1-5-0-6",0,0
"7738","P34","14plus4","Core 2",2720.336,"2-6-0-4",0,0
"29238","P34","14plus4","Polyhexose",2722.2974,"0-0-0-13",0,0
"11038","P34","14plus4","Core 2",2750.3466,"1-6-0-5",0,0
"10141","P34","14plus4","Core 2",2752.3508,"5-4-0-4",0,0
"8938","P34","14plus4","Core 2",2765.3462,"3-4-1-4",0,0
"7438","P34","14plus4","Core 2",2778.3416,"1-4-2-4",0,0
"15638","P34","14plus4","Core 2",2780.3572,"0-6-0-6",0,0
"9638","P34","14plus4","Core 2",2782.3614,"4-4-0-5",0,0
"8240","P34","14plus4","Core 2",2795.3568,"2-4-1-5",0,0
"8838","P34","14plus4","Core 2",2812.372,"3-4-0-6",0,0
"9438","P34","14plus4","Core 2",2823.388,"4-5-0-4",0,0
"8155","P34","14plus4","Core 2",2836.3834,"2-5-1-4",0,0
"12538","P34","14plus4","Core 2",2853.3986,"3-5-0-5",0,0
"11239","P34","14plus4","Core 2",2866.394,"1-5-1-5",0,0
"11938","P34","14plus4","Core 2",2883.4092,"2-5-0-6",0,0
"8638","P34","14plus4","Core 2",2894.4252,"3-6-0-4",0,0
"11738","P34","14plus4","Core 2",2924.4358,"2-6-0-5",0,0
"29338","P34","14plus4","Polyhexose",2926.3972,"0-0-0-14",0,0
"9838","P34","14plus4","Core 2",2939.4354,"4-4-1-4",0,0
"8338","P34","14plus4","Core 2",2952.4308,"2-4-2-4",0,0
"15938","P34","14plus4","Core 2",2954.4464,"1-6-0-6",0,0
"10438","P34","14plus4","Core 2",2956.4506,"5-4-0-5",0,0
"9141","P34","14plus4","Core 2",2969.446,"3-4-1-5",0,0
"9738","P34","14plus4","Core 2",2986.4612,"4-4-0-6",0,0
"10239","P34","14plus4","Core 2",2997.4772,"5-5-0-4",0,0
"1205","P34","19plus1","Core 1",534.2262,"0-1-0-1",1590.69434573176,0.998656038307643
"28339","P34","19plus1","STn",691.3002,"0-1-1-0",49.216630986876,0.98029454418464
"4156","P34","19plus1","Core 1",708.3154,"1-1-0-1",84.6872749221076,0.99782149243528
"2157","P34","19plus1","Core 1",895.4,"0-1-1-1",845.194910037472,0.996304956706364
"6156","P34","19plus1","Core 1",912.4152,"1-1-0-2",26.8533793840298,0.985608215450311
"5156","P34","19plus1","Core 1",953.4418,"1-2-0-1",12.2447822653818,0.780400683621032
"1086","P34","19plus1","Core 2",983.4524,"0-2-0-2",258.064906220746,0.997332513778262
"7156","P34","19plus1","Core 1",1069.4892,"1-1-1-1",4.53366272760267,0.0179140044116535
"28439","P34","19plus1","Polyhexose",1089.499,"0-0-0-5",6.6997490886441,0.788525952523913
"1340","P34","19plus1","Core 2",1157.5416,"1-2-0-2",264.566800700292,0.992302412242312
"3156","P34","19plus1","Core 1",1256.5738,"0-1-2-1",81.1705488651374,0.98827469417041
"996","P34","19plus1","Core 1",1273.589,"1-1-1-2",5.94274306154119,0.918449402124319
"28539","P34","19plus1","Polyhexose",1293.5988,"0-0-0-6",2.61835150751291,0.609613541340933
"8156","P34","19plus1","Core 1",1314.6156,"1-2-1-1",3.17136101295763,0.094950576218576
"2039","P34","19plus1","Core 2",1331.6308,"2-2-0-2",13.1282605166656,0.997469062942068
"11105","P34","19plus1","Core 2",1344.6262,"0-2-1-2",30.0241482715866,0.961217655294652
"1541","P34","19plus1","Core 2",1361.6414,"1-2-0-3",3.21551678557781,0.974932466236332
"1439","P34","19plus1","Core 2",1402.668,"1-3-0-2",3.24021307915995,0.805709388875423
"3339","P34","19plus1","Core 2",1432.6786,"0-3-0-3",4.76628867347025,0.97189110735513
"28639","P34","19plus1","Polyhexose",1497.6986,"0-0-0-7",1.9258008213793,0.45054125936888
"28109","P34","19plus1","Core 2",1505.72,"3-2-0-2",4.05788217980795,0.746072977321689
"1639","P34","19plus1","Core 2",1518.7154,"1-2-1-2",30.0856181334233,0.996586153039201
"2339","P34","19plus1","Core 2",1535.7306,"2-2-0-3",3.11935151373192,0.453344584328249
"2158","P34","19plus1","Core 2",1576.7572,"2-3-0-2",1.76903581677869,0.17891762541573
"3639","P34","19plus1","Core 2",1606.7678,"1-3-0-3",4.87607336329411,0.990200975547123
"2539","P34","19plus1","Core 2",1692.8046,"2-2-1-2",1.68402874557422,0.496756639455643
"28739","P34","19plus1","Polyhexose",1701.7984,"0-0-0-8",1.27150595549775,0.651380140536781
"1243","P34","19plus1","Core 2",1705.8,"0-2-2-2",1.38673260568169,0.651380140536781
"3157","P34","19plus1","Core 2",1709.8198,"3-2-0-3",0.994066756890448,0.651380140536781
"1839","P34","19plus1","Core 2",1722.8152,"1-2-1-3",1.56353664899323,0.0542503546489122
"2439","P34","19plus1","Core 2",1739.8304,"2-2-0-4",1.29418409299737,0.246406473455743
"2968","P34","19plus1","Core 2",1750.8464,"3-3-0-2",1.14507585275558,0.419540081079176
"1739","P34","19plus1","Core 2",1763.8418,"1-3-1-2",1.24073519809991,0.660538013737936
"4339","P34","19plus1","Core 2",1780.857,"2-3-0-3",2.8441140093596,0.9415156281093
"3439","P34","19plus1","Core 2",1793.8524,"0-3-1-3",1.78330211610522,0.750744878109398
"3839","P34","19plus1","Core 2",1810.8676,"1-3-0-4",1.14806385957573,0.0655845064366117
"2241","P34","19plus1","Core 2",1821.8836,"2-4-0-2",1.21960214281512,0.178008549949905
"3739","P34","19plus1","Core 2",1851.8942,"1-4-0-3",1.18596709337279,0.133996606919429
"1939","P34","19plus1","Core 2",1879.8892,"1-2-2-2",0.852736349743648,0.0115742945656096
